date,product_id,product_name,category,supplier,lead_time_days,reorder_point,promotion,price,sales_units,stock_available
2024-11-14,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,42,1186
2024-11-15,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,42,1144
2024-11-16,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,38,1106
2024-11-17,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,40,1066
2024-11-18,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,42,1024
2024-11-19,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,37,987
2024-11-20,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,35,952
2024-11-21,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,44,908
2024-11-22,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,38,870
2024-11-23,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,38,832
2024-11-24,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,37,795
2024-11-25,MED001,Paracetamol,Analgesico,ProvA,4,154,1,5.36,36,759
2024-11-26,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,30,729
2024-11-27,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,34,695
2024-11-28,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,35,660
2024-11-29,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,42,618
2024-11-30,MED001,Paracetamol,Analgesico,ProvA,4,154,1,5.36,45,573
2024-12-01,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,41,532
2024-12-02,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,32,500
2024-12-03,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,38,462
2024-12-04,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,33,429
2024-12-05,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,24,405
2024-12-06,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,41,364
2024-12-07,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,29,335
2024-12-08,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,26,309
2024-12-09,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,33,276
2024-12-10,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,32,244
2024-12-11,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,47,197
2024-12-12,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,30,167
2024-12-13,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,40,127
2024-12-14,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,43,84
2024-12-15,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,37,47
2024-12-16,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,45,2
2024-12-17,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,46,586
2024-12-18,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,40,1176
2024-12-19,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,37,1769
2024-12-20,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,41,2358
2024-12-21,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,40,2318
2024-12-22,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,52,2266
2024-12-23,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,36,2230
2024-12-24,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,34,2196
2024-12-25,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,39,2157
2024-12-26,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,43,2114
2024-12-27,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,42,2072
2024-12-28,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,45,2027
2024-12-29,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,43,1984
2024-12-30,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,34,1950
2024-12-31,MED001,Paracetamol,Analgesico,ProvA,4,154,0,5.83,30,1920
2024-01-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,36,214
2024-01-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,35,179
2024-01-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,149
2024-01-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,23,126
2024-01-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,29,97
2024-01-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,18,79
2024-01-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,40,39
2024-01-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,23,16
2024-01-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,25,495
2024-01-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,969
2024-01-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,23,1450
2024-01-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,37,1917
2024-01-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,1887
2024-01-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,19,1868
2024-01-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,28,1840
2024-01-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,34,1806
2024-01-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,1776
2024-01-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,21,1755
2024-01-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,25,1730
2024-01-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.44,33,1697
2024-01-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,25,1672
2024-01-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,33,1639
2024-01-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,32,1607
2024-01-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,28,1579
2024-01-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.44,22,1557
2024-01-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,39,1518
2024-01-27,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,1488
2024-01-28,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,26,1462
2024-01-29,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,21,1441
2024-01-30,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,35,1406
2024-01-31,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,23,1383
2024-02-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,1353
2024-02-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,29,1324
2024-02-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,34,1290
2024-02-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,33,1257
2024-02-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,37,1220
2024-02-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,1189
2024-02-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,33,1156
2024-02-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,27,1129
2024-02-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,19,1110
2024-02-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,33,1077
2024-02-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,18,1059
2024-02-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,1029
2024-02-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,32,997
2024-02-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,21,976
2024-02-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,26,950
2024-02-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,920
2024-02-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,24,896
2024-02-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,865
2024-02-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,32,833
2024-02-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,29,804
2024-02-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,36,768
2024-02-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,20,748
2024-02-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,38,710
2024-02-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,29,681
2024-02-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,24,657
2024-02-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,17,640
2024-02-27,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,28,612
2024-02-28,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,39,573
2024-02-29,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.44,29,544
2024-03-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,513
2024-03-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,21,492
2024-03-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,26,466
2024-03-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,28,438
2024-03-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,407
2024-03-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,26,381
2024-03-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,32,349
2024-03-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,35,314
2024-03-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,22,292
2024-03-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.44,34,258
2024-03-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,41,217
2024-03-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,32,185
2024-03-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,154
2024-03-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,23,131
2024-03-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,34,97
2024-03-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,34,63
2024-03-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,33,30
2024-03-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,21,9
2024-03-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,482
2024-03-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,35,951
2024-03-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,33,1422
2024-03-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,24,1902
2024-03-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,34,1868
2024-03-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,29,1839
2024-03-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,19,1820
2024-03-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,1789
2024-03-27,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,30,1759
2024-03-28,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,25,1734
2024-03-29,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,28,1706
2024-03-30,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,31,1675
2024-03-31,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.0,23,1652
2024-04-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,1625
2024-04-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,33,1592
2024-04-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,29,1563
2024-04-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,35,1528
2024-04-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,39,1489
2024-04-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,1463
2024-04-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,32,1431
2024-04-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.57,27,1404
2024-04-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,21,1383
2024-04-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,1356
2024-04-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,30,1326
2024-04-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,22,1304
2024-04-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,1278
2024-04-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,31,1247
2024-04-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,1221
2024-04-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,29,1192
2024-04-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,32,1160
2024-04-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,1133
2024-04-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,34,1099
2024-04-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,24,1075
2024-04-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,25,1050
2024-04-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,28,1022
2024-04-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,28,994
2024-04-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,29,965
2024-04-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,32,933
2024-04-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,41,892
2024-04-27,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,30,862
2024-04-28,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,16,846
2024-04-29,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,28,818
2024-04-30,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,33,785
2024-05-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,759
2024-05-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,36,723
2024-05-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,25,698
2024-05-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,37,661
2024-05-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,35,626
2024-05-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,37,589
2024-05-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.57,28,561
2024-05-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,33,528
2024-05-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,30,498
2024-05-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,36,462
2024-05-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.57,28,434
2024-05-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,37,397
2024-05-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,28,369
2024-05-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,24,345
2024-05-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,30,315
2024-05-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,24,291
2024-05-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,36,255
2024-05-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,29,226
2024-05-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,22,204
2024-05-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,32,172
2024-05-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.57,32,140
2024-05-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,30,110
2024-05-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,35,75
2024-05-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,48
2024-05-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,24,24
2024-05-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,30,498
2024-05-27,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,33,969
2024-05-28,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,15,1458
2024-05-29,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,1936
2024-05-30,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,22,1914
2024-05-31,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,28,1886
2024-06-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,32,1854
2024-06-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,40,1814
2024-06-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,31,1783
2024-06-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,23,1760
2024-06-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,1733
2024-06-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,38,1695
2024-06-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,1669
2024-06-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,1642
2024-06-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,31,1611
2024-06-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,23,1588
2024-06-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,31,1557
2024-06-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,30,1527
2024-06-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,1501
2024-06-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,21,1480
2024-06-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,24,1456
2024-06-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,25,1431
2024-06-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,32,1399
2024-06-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,21,1378
2024-06-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,39,1339
2024-06-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,26,1313
2024-06-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,34,1279
2024-06-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,14,1265
2024-06-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,25,1240
2024-06-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,28,1212
2024-06-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,34,1178
2024-06-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,1151
2024-06-27,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,23,1128
2024-06-28,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,28,1100
2024-06-29,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,29,1071
2024-06-30,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.14,27,1044
2024-07-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,30,1014
2024-07-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,27,987
2024-07-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,958
2024-07-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,27,931
2024-07-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,34,897
2024-07-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,16,881
2024-07-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,34,847
2024-07-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,34,813
2024-07-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,26,787
2024-07-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,31,756
2024-07-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,35,721
2024-07-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,30,691
2024-07-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,25,666
2024-07-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,26,640
2024-07-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,611
2024-07-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,25,586
2024-07-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,26,560
2024-07-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,28,532
2024-07-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,31,501
2024-07-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,34,467
2024-07-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,23,444
2024-07-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,31,413
2024-07-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,32,381
2024-07-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,45,336
2024-07-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,307
2024-07-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,39,268
2024-07-27,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,27,241
2024-07-28,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,26,215
2024-07-29,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,31,184
2024-07-30,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,33,151
2024-07-31,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,24,127
2024-08-01,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,98
2024-08-02,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,35,63
2024-08-03,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,30,33
2024-08-04,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,28,5
2024-08-05,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,480
2024-08-06,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,33,951
2024-08-07,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,26,1429
2024-08-08,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,26,1907
2024-08-09,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,41,1866
2024-08-10,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,32,1834
2024-08-11,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,1805
2024-08-12,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.7,35,1770
2024-08-13,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,32,1738
2024-08-14,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,1709
2024-08-15,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,33,1676
2024-08-16,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,18,1658
2024-08-17,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,29,1629
2024-08-18,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,27,1602
2024-08-19,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,18,1584
2024-08-20,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,35,1549
2024-08-21,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,27,1522
2024-08-22,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,24,1498
2024-08-23,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,27,1471
2024-08-24,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,33,1438
2024-08-25,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,0,7.28,30,1408
2024-08-26,MED002,Ibuprofeno,Antiinflamatorio,ProvA,4,123,1,6.7,37,1371
